ID_Venda,ID_Cliente,ID_Produto,ID_Tempo,ID_Vendedor,Quantidade,Valor_Unitario,Desconto,Metodo_Pagamento,Status_Venda,Valor_Total,Receita_Liquida
11765,49,7,1166,17,8,703.75,27.66,MBWay,Concluída,5630.0,5602.34
11766,1,17,1558,5,4,102.02,2.78,Cartão de Crédito,Pendente,408.08,405.3
11767,25,24,2286,13,2,235.38,15.97,Paypal,Cancelada,470.76,454.79
11768,69,50,1673,6,7,104.53,27.74,Dinheiro,Pendente,731.71,703.97
11769,9,10,3593,11,8,910.32,10.99,Cartão de Crédito,Pendente,7282.56,7271.57
11770,100,19,660,20,6,381.12,39.27,Cartão de Crédito,Pendente,2286.72,2247.45
11771,72,24,3224,3,1,944.52,18.72,Paypal,Cancelada,944.52,925.8
11772,29,20,2402,8,7,31.07,21.34,Dinheiro,Concluída,217.49,196.15
11773,56,6,1298,6,3,155.08,0.71,MBWay,Concluída,465.24,464.53
11774,34,6,2456,9,6,888.43,39.13,Paypal,Concluída,5330.58,5291.45
11775,2,4,1715,5,3,225.2,27.51,Cartão de Crédito,Concluída,675.6,648.09
11776,36,5,3019,18,6,164.61,34.67,Cartão de Crédito,Concluída,987.66,952.99
11777,68,8,1902,14,9,440.87,4.91,Dinheiro,Pendente,3967.83,3962.92
11778,78,21,1119,8,4,843.11,41.53,Paypal,Pendente,3372.44,3330.91
11779,83,35,1913,13,2,702.77,8.06,MBWay,Cancelada,1405.54,1397.48
11780,15,20,425,2,5,858.61,15.02,Dinheiro,Pendente,4293.05,4278.03
11781,39,7,2129,13,6,257.72,24.48,Paypal,Cancelada,1546.32,1521.84
11782,71,24,341,2,8,708.71,12.25,Cartão de Crédito,Cancelada,5669.68,5657.43
11783,10,26,2921,18,5,291.8,43.75,Cartão de Crédito,Concluída,1459.0,1415.25
11784,25,25,924,17,6,193.71,2.02,MBWay,Concluída,1162.26,1160.24
11785,100,14,1130,19,2,835.86,17.58,MBWay,Concluída,1671.72,1654.14
11786,68,47,2919,19,2,901.88,48.93,Paypal,Pendente,1803.76,1754.83
11787,47,24,1127,6,3,449.65,8.71,Paypal,Pendente,1348.95,1340.24
11788,33,17,3294,7,6,479.35,11.56,Dinheiro,Cancelada,2876.1,2864.54
11789,85,4,2314,18,5,401.04,18.03,Cartão de Crédito,Cancelada,2005.2,1987.17
11790,66,48,3236,5,2,168.51,43.92,Cartão de Crédito,Cancelada,337.02,293.1
11791,89,24,3287,14,1,447.68,7.13,MBWay,Cancelada,447.68,440.55
11792,81,10,1443,11,8,399.82,0.27,Paypal,Pendente,3198.56,3198.29
11793,99,8,1726,18,7,996.77,22.75,MBWay,Concluída,6977.39,6954.64
11794,7,50,244,7,4,511.98,40.18,Paypal,Pendente,2047.92,2007.74
11795,14,4,1778,10,1,56.46,24.28,Cartão de Crédito,Cancelada,56.46,32.18
11796,91,38,3401,20,2,399.61,43.47,Paypal,Pendente,799.22,755.75
11797,76,11,2807,9,4,624.99,33.74,MBWay,Cancelada,2499.96,2466.22
11798,55,7,613,9,3,857.35,13.65,MBWay,Concluída,2572.05,2558.4
11799,31,20,1258,6,3,871.78,46.94,Dinheiro,Cancelada,2615.34,2568.4
11800,68,18,1,20,7,994.84,49.54,Cartão de Crédito,Pendente,6963.88,6914.34
11801,82,47,2731,3,3,314.36,41.33,MBWay,Concluída,943.08,901.75
11802,80,25,1007,11,8,722.23,23.0,Paypal,Cancelada,5777.84,5754.84
11803,40,13,604,12,2,789.33,29.7,Dinheiro,Concluída,1578.66,1548.96
11804,89,6,1602,20,6,888.25,18.49,Cartão de Crédito,Cancelada,5329.5,5311.01
11805,71,2,493,19,7,780.29,26.44,Cartão de Crédito,Concluída,5462.03,5435.59
11806,83,39,2007,17,4,696.41,9.96,MBWay,Pendente,2785.64,2775.68
11807,20,35,711,18,6,288.52,20.38,Cartão de Crédito,Cancelada,1731.12,1710.74
11808,49,9,1311,14,4,75.53,7.06,Paypal,Pendente,302.12,295.06
11809,33,24,477,20,9,372.46,38.77,Paypal,Concluída,3352.14,3313.37
11810,29,21,747,15,4,771.98,44.0,Paypal,Cancelada,3087.92,3043.92
11811,58,4,1667,6,5,891.86,23.58,Dinheiro,Cancelada,4459.3,4435.72
11812,90,37,623,16,2,982.04,6.0,Paypal,Cancelada,1964.08,1958.08
11813,54,16,2113,14,5,925.99,32.22,Cartão de Crédito,Cancelada,4629.95,4597.73
11814,27,50,320,1,3,28.39,12.26,Paypal,Pendente,85.17,72.91
11815,84,32,2101,8,8,92.76,43.17,Paypal,Cancelada,742.08,698.91
11816,36,40,2890,15,2,288.34,48.42,MBWay,Pendente,576.68,528.26
11817,59,14,841,13,6,369.51,12.35,Dinheiro,Concluída,2217.06,2204.71
11818,54,33,2302,17,2,310.56,18.97,Paypal,Concluída,621.12,602.15
11819,27,18,48,4,5,374.6,29.75,Paypal,Cancelada,1873.0,1843.25
11820,5,7,2738,17,5,940.7,48.7,MBWay,Concluída,4703.5,4654.8
11821,50,12,2179,17,3,110.18,10.97,MBWay,Concluída,330.54,319.57
11822,64,24,3250,17,6,653.81,26.48,Paypal,Concluída,3922.86,3896.38
11823,1,45,2008,6,5,445.46,39.1,Cartão de Crédito,Concluída,2227.3,2188.2
11824,53,4,690,2,4,794.39,16.95,MBWay,Concluída,3177.56,3160.61
11825,6,17,2594,13,1,370.2,48.02,Dinheiro,Concluída,370.2,322.18
11826,32,39,2686,20,8,727.97,5.91,Dinheiro,Pendente,5823.76,5817.85
11827,84,15,493,16,1,584.01,25.87,Paypal,Pendente,584.01,558.14
11828,69,9,3516,14,3,771.32,48.38,Paypal,Pendente,2313.96,2265.58
11829,78,13,2086,18,6,889.9,28.53,Dinheiro,Concluída,5339.4,5310.87
11830,66,38,979,14,9,569.17,45.15,Paypal,Pendente,5122.53,5077.38
11831,45,44,1781,15,6,141.7,1.71,MBWay,Concluída,850.2,848.49
11832,6,39,2895,20,9,63.03,25.13,Paypal,Pendente,567.27,542.14
11833,36,32,1543,8,9,366.24,1.5,Paypal,Pendente,3296.16,3294.66
11834,8,10,1253,9,3,756.22,20.52,Dinheiro,Pendente,2268.66,2248.14
11835,33,20,2104,1,2,618.98,49.54,Cartão de Crédito,Pendente,1237.96,1188.42
11836,74,5,402,5,9,436.76,21.07,Paypal,Pendente,3930.84,3909.77
11837,29,45,174,18,2,195.89,39.97,Cartão de Crédito,Cancelada,391.78,351.81
11838,24,7,420,17,6,670.19,6.3,Dinheiro,Pendente,4021.14,4014.84
11839,60,33,1393,5,2,702.48,47.58,Cartão de Crédito,Concluída,1404.96,1357.38
11840,72,11,836,16,2,666.23,20.15,Cartão de Crédito,Concluída,1332.46,1312.31
11841,10,44,2844,8,8,996.61,21.99,Paypal,Cancelada,7972.88,7950.89
11842,70,31,184,6,7,689.88,32.27,Paypal,Concluída,4829.16,4796.89
11843,82,46,983,16,1,881.36,17.24,Paypal,Concluída,881.36,864.12
11844,92,41,103,1,5,84.31,22.37,Cartão de Crédito,Cancelada,421.55,399.18
11845,79,25,195,4,4,458.0,36.72,Cartão de Crédito,Cancelada,1832.0,1795.28
11846,11,10,683,1,1,292.92,4.61,MBWay,Cancelada,292.92,288.31
11847,33,17,1986,7,7,884.55,4.06,Paypal,Pendente,6191.85,6187.79
11848,84,14,2135,12,1,158.95,10.28,MBWay,Pendente,158.95,148.67
11849,10,6,145,16,6,256.16,5.14,Paypal,Concluída,1536.96,1531.82
11850,11,31,1393,2,1,974.3,35.78,Paypal,Concluída,974.3,938.52
11851,94,43,3384,16,8,506.99,6.79,MBWay,Cancelada,4055.92,4049.13
11852,58,41,341,17,4,688.04,37.03,MBWay,Concluída,2752.16,2715.13
11853,63,33,2954,18,7,608.08,29.33,Cartão de Crédito,Cancelada,4256.56,4227.23
11854,92,35,2445,20,6,276.95,23.13,Cartão de Crédito,Pendente,1661.7,1638.57
11855,62,35,2380,11,6,975.57,1.19,Cartão de Crédito,Pendente,5853.42,5852.23
11856,39,2,15,9,2,551.18,6.96,Dinheiro,Cancelada,1102.36,1095.4
11857,54,50,2225,11,7,381.02,26.3,Dinheiro,Pendente,2667.14,2640.84
11858,48,46,840,1,6,744.22,22.46,Dinheiro,Cancelada,4465.32,4442.86
11859,3,46,2731,3,5,38.5,35.49,MBWay,Concluída,192.5,157.01
11860,2,25,1345,1,5,484.95,39.31,Cartão de Crédito,Cancelada,2424.75,2385.44
11861,58,26,2388,15,4,48.59,2.77,Cartão de Crédito,Concluída,194.36,191.59
11862,88,36,2319,18,3,794.4,20.56,Dinheiro,Concluída,2383.2,2362.64
11863,29,15,1071,8,7,349.87,36.97,Dinheiro,Pendente,2449.09,2412.12
11864,45,28,2401,19,3,723.92,36.55,Paypal,Pendente,2171.76,2135.21
11865,41,14,1541,15,4,240.74,25.58,MBWay,Pendente,962.96,937.38
11866,26,6,2761,5,5,427.07,17.03,Paypal,Cancelada,2135.35,2118.32
11867,66,26,502,12,4,108.49,26.24,Cartão de Crédito,Cancelada,433.96,407.72
11868,80,1,827,6,8,635.75,45.32,Paypal,Cancelada,5086.0,5040.68
11869,99,34,746,11,6,942.72,7.06,Paypal,Cancelada,5656.32,5649.26
11870,17,24,2581,13,1,287.55,28.63,Paypal,Pendente,287.55,258.92
11871,5,42,1092,2,2,827.28,39.74,MBWay,Pendente,1654.56,1614.82
11872,32,38,1680,6,4,403.98,42.84,Dinheiro,Cancelada,1615.92,1573.08
11873,77,17,3003,4,6,697.05,5.32,MBWay,Pendente,4182.3,4176.98
11874,76,34,1590,17,3,976.02,48.73,Dinheiro,Cancelada,2928.06,2879.33
11875,20,13,3040,9,9,37.33,43.49,Cartão de Crédito,Concluída,335.97,292.48
11876,78,36,1285,16,3,461.0,45.85,Dinheiro,Pendente,1383.0,1337.15
11877,21,31,2111,2,8,947.78,29.0,Paypal,Concluída,7582.24,7553.24
11878,50,13,243,8,3,661.79,32.99,Cartão de Crédito,Cancelada,1985.37,1952.38
11879,88,14,1707,3,8,643.35,22.98,Cartão de Crédito,Pendente,5146.8,5123.82
11880,61,28,2119,1,4,101.9,1.08,MBWay,Pendente,407.6,406.52
11881,67,35,1869,2,2,646.61,41.32,Cartão de Crédito,Concluída,1293.22,1251.9
11882,45,44,262,15,4,680.16,19.87,Cartão de Crédito,Cancelada,2720.64,2700.77
11883,42,43,404,9,2,858.82,34.88,Cartão de Crédito,Cancelada,1717.64,1682.76
11884,31,10,1996,14,4,726.54,1.53,Paypal,Cancelada,2906.16,2904.63
11885,64,47,2678,4,3,280.16,44.05,Dinheiro,Concluída,840.48,796.43
11886,56,45,3522,5,1,68.29,24.78,Paypal,Cancelada,68.29,43.51
11887,32,10,2816,14,1,447.93,31.15,Paypal,Cancelada,447.93,416.78
11888,28,15,1967,13,2,739.16,40.51,Dinheiro,Pendente,1478.32,1437.81
11889,19,7,548,11,2,549.11,48.08,MBWay,Concluída,1098.22,1050.14
11890,35,13,1177,11,6,214.91,13.76,Paypal,Concluída,1289.46,1275.7
11891,39,25,2260,4,8,677.89,40.75,Dinheiro,Cancelada,5423.12,5382.37
11892,84,29,1541,17,5,370.18,12.14,Paypal,Pendente,1850.9,1838.76
11893,91,16,2440,13,1,899.81,43.31,Dinheiro,Concluída,899.81,856.5
11894,51,21,429,12,6,685.54,10.14,Cartão de Crédito,Concluída,4113.24,4103.1
11895,79,32,80,7,9,543.46,11.93,MBWay,Cancelada,4891.14,4879.21
11896,31,32,1735,18,3,696.84,23.27,Paypal,Cancelada,2090.52,2067.25
11897,73,19,2293,3,8,794.11,46.55,Cartão de Crédito,Cancelada,6352.88,6306.33
11898,37,47,1574,1,1,816.65,38.82,Dinheiro,Concluída,816.65,777.83
11899,87,46,2374,11,6,687.69,32.14,Dinheiro,Concluída,4126.14,4094.0
11900,15,37,2020,4,1,887.67,9.07,Dinheiro,Pendente,887.67,878.6
11901,42,46,957,18,2,750.71,48.05,MBWay,Concluída,1501.42,1453.37
11902,54,8,2947,20,9,416.63,28.72,Dinheiro,Concluída,3749.67,3720.95
11903,6,16,2660,11,7,676.7,35.97,Cartão de Crédito,Pendente,4736.9,4700.93
11904,4,24,946,19,1,709.63,39.58,Cartão de Crédito,Cancelada,709.63,670.05
11905,47,13,1485,4,8,35.12,23.27,MBWay,Pendente,280.96,257.69
11906,71,18,1802,12,3,847.32,25.71,Dinheiro,Concluída,2541.96,2516.25
11907,7,29,3171,14,1,935.13,10.74,Cartão de Crédito,Pendente,935.13,924.39
11908,53,15,2730,17,4,77.37,43.21,Cartão de Crédito,Pendente,309.48,266.27
11909,84,2,1875,9,8,73.29,12.48,Cartão de Crédito,Cancelada,586.32,573.84
11910,39,46,1165,10,6,170.59,31.83,MBWay,Pendente,1023.54,991.71
11911,63,38,458,5,3,993.19,34.13,Paypal,Pendente,2979.57,2945.44
11912,8,39,2314,6,9,197.58,33.84,MBWay,Cancelada,1778.22,1744.38
11913,49,41,885,1,8,296.84,7.69,MBWay,Cancelada,2374.72,2367.03
11914,95,3,2725,17,9,476.29,7.34,Dinheiro,Cancelada,4286.61,4279.27
11915,80,25,2697,11,9,897.03,30.43,Dinheiro,Concluída,8073.27,8042.84
11916,4,16,2865,19,7,76.85,25.2,Dinheiro,Cancelada,537.95,512.75
11917,14,35,618,18,1,645.19,15.27,Paypal,Pendente,645.19,629.92
11918,76,24,1216,10,4,364.52,0.51,Cartão de Crédito,Cancelada,1458.08,1457.57
11919,30,46,2459,9,9,898.58,15.99,Paypal,Concluída,8087.22,8071.23
11920,76,31,1248,3,7,293.54,33.72,MBWay,Cancelada,2054.78,2021.06
11921,50,24,735,1,5,291.82,32.97,Paypal,Cancelada,1459.1,1426.13
11922,62,37,2160,20,5,408.96,43.83,Paypal,Pendente,2044.8,2000.97
11923,47,34,1374,13,4,825.0,5.59,Cartão de Crédito,Concluída,3300.0,3294.41
11924,60,31,3320,7,1,130.49,2.02,Paypal,Cancelada,130.49,128.47
11925,88,18,2955,17,9,654.29,25.48,Cartão de Crédito,Pendente,5888.61,5863.13
11926,65,4,1807,16,3,377.28,28.15,MBWay,Cancelada,1131.84,1103.69
11927,64,38,3441,20,2,639.06,11.11,MBWay,Concluída,1278.12,1267.01
11928,72,45,1041,16,7,408.14,20.58,Paypal,Cancelada,2856.98,2836.4
11929,2,11,1463,13,4,219.1,45.07,MBWay,Cancelada,876.4,831.33
11930,97,19,3188,15,4,341.54,28.82,MBWay,Concluída,1366.16,1337.34
11931,60,39,1808,14,8,520.69,18.29,Paypal,Pendente,4165.52,4147.23
11932,57,10,1046,18,3,786.02,25.75,Paypal,Concluída,2358.06,2332.31
11933,94,28,3541,4,1,762.27,6.74,Dinheiro,Pendente,762.27,755.53
11934,47,45,803,10,6,286.61,31.74,MBWay,Pendente,1719.66,1687.92
11935,44,8,468,18,2,940.77,40.92,MBWay,Cancelada,1881.54,1840.62
11936,65,36,1453,18,7,870.05,23.64,Dinheiro,Cancelada,6090.35,6066.71
11937,92,3,2278,19,9,278.45,3.56,Paypal,Cancelada,2506.05,2502.49
11938,26,39,434,18,6,598.13,18.09,MBWay,Cancelada,3588.78,3570.69
11939,34,6,2174,10,4,669.67,45.98,Paypal,Concluída,2678.68,2632.7
11940,63,18,125,5,1,544.29,28.42,Paypal,Pendente,544.29,515.87
11941,63,37,2127,18,3,79.52,24.92,MBWay,Cancelada,238.56,213.64
11942,31,9,1443,17,6,927.69,8.66,Dinheiro,Cancelada,5566.14,5557.48
11943,100,29,1295,14,5,828.14,25.45,MBWay,Cancelada,4140.7,4115.25
11944,91,21,1461,6,7,408.29,22.88,Cartão de Crédito,Concluída,2858.03,2835.15
11945,80,1,466,20,1,520.62,41.56,Cartão de Crédito,Cancelada,520.62,479.06
11946,14,6,563,2,9,279.91,19.42,Cartão de Crédito,Cancelada,2519.19,2499.77
11947,60,13,3255,14,1,560.37,10.58,Cartão de Crédito,Concluída,560.37,549.79
11948,1,44,1983,1,4,580.09,13.2,MBWay,Cancelada,2320.36,2307.16
11949,55,19,333,14,8,902.67,36.77,Dinheiro,Concluída,7221.36,7184.59
11950,77,1,2017,11,4,576.32,42.23,Paypal,Cancelada,2305.28,2263.05
11951,4,50,1519,20,5,267.78,47.26,Paypal,Cancelada,1338.9,1291.64
11952,61,9,1394,11,3,152.6,26.89,Cartão de Crédito,Pendente,457.8,430.91
11953,12,33,146,3,9,751.46,8.37,Paypal,Cancelada,6763.14,6754.77
11954,61,48,608,19,5,459.15,2.97,Dinheiro,Pendente,2295.75,2292.78
11955,6,20,3141,12,4,818.76,23.27,Cartão de Crédito,Concluída,3275.04,3251.77
11956,8,44,3452,19,8,629.19,39.93,Dinheiro,Concluída,5033.52,4993.59
11957,51,47,3649,6,1,734.11,20.64,Dinheiro,Cancelada,734.11,713.47
11958,38,14,58,11,6,427.96,47.39,MBWay,Concluída,2567.76,2520.37
11959,64,10,2379,4,5,628.62,33.27,MBWay,Concluída,3143.1,3109.83
11960,94,33,2766,4,9,143.0,12.38,MBWay,Pendente,1287.0,1274.62
11961,57,40,3380,15,3,501.07,1.8,Paypal,Concluída,1503.21,1501.41
11962,93,25,803,8,7,29.41,31.83,Cartão de Crédito,Concluída,205.87,174.04
11963,4,46,1624,20,6,737.24,19.91,Dinheiro,Pendente,4423.44,4403.53
11964,56,47,3380,14,4,445.79,7.79,Dinheiro,Pendente,1783.16,1775.37
11965,35,10,1847,7,5,212.73,31.98,Cartão de Crédito,Pendente,1063.65,1031.67
11966,65,25,2964,19,1,505.11,31.15,MBWay,Concluída,505.11,473.96
11967,87,43,2415,14,9,496.35,21.04,Paypal,Concluída,4467.15,4446.11
11968,62,16,1718,19,5,895.59,13.02,MBWay,Pendente,4477.95,4464.93
11969,49,32,497,12,2,920.65,46.8,Paypal,Pendente,1841.3,1794.5
11970,82,36,1209,7,8,241.41,8.49,Paypal,Pendente,1931.28,1922.79
11971,24,29,854,18,1,110.54,11.52,MBWay,Pendente,110.54,99.02
11972,50,36,2051,4,3,643.8,19.87,MBWay,Concluída,1931.4,1911.53
11973,46,21,369,9,2,295.45,42.16,MBWay,Concluída,590.9,548.74
11974,9,43,2076,1,7,824.32,19.36,MBWay,Pendente,5770.24,5750.88
11975,84,19,3036,19,7,350.69,32.23,MBWay,Concluída,2454.83,2422.6
11976,46,16,725,7,4,523.35,28.27,Paypal,Pendente,2093.4,2065.13
11977,3,12,3396,18,4,253.65,8.78,Dinheiro,Cancelada,1014.6,1005.82
11978,19,27,2855,4,9,128.75,33.62,Paypal,Pendente,1158.75,1125.13
11979,4,27,2827,18,5,707.89,32.59,Cartão de Crédito,Cancelada,3539.45,3506.86
11980,60,22,1316,3,3,303.9,15.89,MBWay,Cancelada,911.7,895.81
11981,47,42,1784,20,3,69.46,40.01,MBWay,Concluída,208.38,168.37
11982,35,41,2950,1,3,24.44,31.45,Dinheiro,Cancelada,73.32,41.87
11983,75,14,689,18,2,473.33,49.62,Cartão de Crédito,Cancelada,946.66,897.04
11984,1,35,593,20,2,611.55,7.92,Cartão de Crédito,Cancelada,1223.1,1215.18
11985,64,41,1337,9,5,288.78,20.91,Dinheiro,Concluída,1443.9,1422.99
11986,19,48,3586,8,2,45.34,33.76,Paypal,Cancelada,90.68,56.92
11987,23,25,16,3,8,765.27,32.59,Cartão de Crédito,Pendente,6122.16,6089.57
11988,90,44,2936,10,8,76.19,12.43,Paypal,Pendente,609.52,597.09
11989,78,20,3265,11,7,171.74,19.59,Cartão de Crédito,Cancelada,1202.18,1182.59
11990,21,31,305,16,3,149.56,16.9,Cartão de Crédito,Cancelada,448.68,431.78
11991,92,30,2503,6,3,760.66,10.45,Dinheiro,Cancelada,2281.98,2271.53
11992,41,48,1406,11,5,102.44,49.99,MBWay,Cancelada,512.2,462.21
11993,16,4,1873,4,3,195.67,24.04,MBWay,Concluída,587.01,562.97
11994,27,49,654,12,8,224.47,37.95,Dinheiro,Pendente,1795.76,1757.81
11995,82,41,1317,13,5,536.57,22.49,MBWay,Pendente,2682.85,2660.36
11996,59,31,1080,18,9,869.91,27.01,MBWay,Pendente,7829.19,7802.18
11997,2,13,41,16,7,785.49,25.11,MBWay,Cancelada,5498.43,5473.32
11998,87,17,3450,12,1,481.24,42.27,Cartão de Crédito,Cancelada,481.24,438.97
11999,46,29,3451,18,7,902.15,40.28,Paypal,Pendente,6315.05,6274.77
12000,74,7,3330,9,6,195.22,0.68,Cartão de Crédito,Concluída,1171.32,1170.64
12001,69,44,279,3,8,157.09,0.14,Paypal,Pendente,1256.72,1256.58
12002,68,12,2094,7,2,469.1,47.93,MBWay,Concluída,938.2,890.27
12003,96,35,3611,7,6,982.49,5.36,Dinheiro,Concluída,5894.94,5889.58
12004,75,28,947,18,6,606.32,19.23,Paypal,Pendente,3637.92,3618.69
12005,72,4,258,18,9,263.06,46.47,Paypal,Concluída,2367.54,2321.07
12006,24,39,2116,14,8,67.3,11.4,Dinheiro,Concluída,538.4,527.0
12007,62,15,509,9,8,568.58,25.51,MBWay,Cancelada,4548.64,4523.13
12008,60,41,2413,12,1,923.7,45.07,Cartão de Crédito,Concluída,923.7,878.63
12009,56,3,2700,12,7,714.4,36.0,Paypal,Cancelada,5000.8,4964.8
12010,69,11,1172,14,1,70.21,48.79,MBWay,Concluída,70.21,21.42
12011,24,20,969,20,7,528.67,22.59,Dinheiro,Cancelada,3700.69,3678.1
12012,51,26,1781,17,1,358.38,43.92,MBWay,Cancelada,358.38,314.46
12013,78,28,2326,2,1,297.5,33.55,Dinheiro,Pendente,297.5,263.95
12014,82,24,3067,9,8,902.28,47.0,Paypal,Concluída,7218.24,7171.24
12015,35,6,598,7,3,527.72,35.67,MBWay,Concluída,1583.16,1547.49
12016,47,26,505,6,5,561.7,43.18,Cartão de Crédito,Pendente,2808.5,2765.32
12017,33,50,1356,7,2,455.87,8.1,Paypal,Pendente,911.74,903.64
12018,61,9,2393,12,9,956.16,42.63,Cartão de Crédito,Cancelada,8605.44,8562.81
12019,18,4,91,6,6,546.04,6.19,Paypal,Pendente,3276.24,3270.05
12020,98,25,1669,14,1,175.77,19.11,Dinheiro,Cancelada,175.77,156.66
12021,74,9,944,8,8,214.46,20.16,MBWay,Cancelada,1715.68,1695.52
12022,70,3,2767,2,2,602.25,13.2,MBWay,Pendente,1204.5,1191.3
12023,91,50,171,8,2,922.89,38.35,Dinheiro,Concluída,1845.78,1807.43
12024,37,46,2162,1,1,643.04,22.79,Cartão de Crédito,Cancelada,643.04,620.25
12025,17,29,969,4,3,102.06,19.88,Paypal,Concluída,306.18,286.3
12026,53,41,1895,15,8,291.05,14.19,Dinheiro,Concluída,2328.4,2314.21
12027,75,8,2076,1,6,814.81,49.35,MBWay,Concluída,4888.86,4839.51
12028,19,29,2958,16,1,202.04,13.86,Cartão de Crédito,Concluída,202.04,188.18
12029,94,28,3615,12,9,628.65,3.36,Paypal,Pendente,5657.85,5654.49
12030,58,37,472,3,7,202.54,20.17,Paypal,Cancelada,1417.78,1397.61
12031,85,5,2482,14,1,37.38,39.79,MBWay,Cancelada,37.38,-2.41
12032,100,24,859,2,7,146.97,25.53,Dinheiro,Pendente,1028.79,1003.26
12033,32,14,2248,8,5,163.62,5.83,Dinheiro,Concluída,818.1,812.27
12034,83,45,2376,8,3,96.43,3.24,MBWay,Concluída,289.29,286.05
12035,64,31,621,17,5,725.72,12.8,Paypal,Concluída,3628.6,3615.8
12036,67,6,233,13,3,474.53,8.7,Dinheiro,Pendente,1423.59,1414.89
12037,28,41,2354,19,1,47.57,36.98,Paypal,Pendente,47.57,10.59
12038,2,44,1566,15,7,510.05,46.64,Paypal,Concluída,3570.35,3523.71
12039,87,50,976,5,1,219.69,49.69,Cartão de Crédito,Cancelada,219.69,170.0
12040,5,2,756,11,5,126.47,7.26,Cartão de Crédito,Pendente,632.35,625.09
12041,9,50,104,5,8,99.92,17.87,Cartão de Crédito,Cancelada,799.36,781.49
12042,51,26,1383,7,6,534.81,37.5,Paypal,Concluída,3208.86,3171.36
12043,55,32,251,16,6,483.8,13.98,MBWay,Cancelada,2902.8,2888.82
12044,60,42,623,20,8,271.2,44.64,Dinheiro,Pendente,2169.6,2124.96
12045,22,22,2612,1,3,245.28,18.18,Dinheiro,Pendente,735.84,717.66
12046,6,34,2675,16,9,590.17,45.22,Paypal,Pendente,5311.53,5266.31
12047,31,16,929,9,4,24.61,43.46,Paypal,Concluída,98.44,54.98
12048,52,8,532,2,6,148.2,33.72,Paypal,Concluída,889.2,855.48
12049,50,45,516,13,8,410.36,49.38,Dinheiro,Cancelada,3282.88,3233.5
12050,70,43,1810,6,4,66.75,23.67,Paypal,Concluída,267.0,243.33
12051,34,12,1226,7,2,560.39,17.52,Cartão de Crédito,Cancelada,1120.78,1103.26
12052,68,26,2919,10,8,754.63,40.31,Cartão de Crédito,Cancelada,6037.04,5996.73
12053,20,10,2996,6,4,603.0,41.19,MBWay,Pendente,2412.0,2370.81
12054,77,1,2651,12,3,620.63,4.46,Paypal,Cancelada,1861.89,1857.43
12055,6,26,3399,18,3,330.57,49.29,Paypal,Concluída,991.71,942.42
12056,98,26,576,17,4,57.27,35.75,Dinheiro,Pendente,229.08,193.33
12057,40,2,2742,10,1,544.25,1.32,Cartão de Crédito,Cancelada,544.25,542.93
12058,93,46,166,20,8,477.7,49.6,Dinheiro,Pendente,3821.6,3772.0
12059,98,12,3544,17,9,428.75,22.26,Paypal,Pendente,3858.75,3836.49
12060,68,16,1353,11,9,228.07,13.73,Paypal,Pendente,2052.63,2038.9
12061,9,45,1120,5,4,873.65,33.55,Dinheiro,Pendente,3494.6,3461.05
12062,86,37,1396,17,4,789.79,34.66,MBWay,Concluída,3159.16,3124.5
12063,84,49,2681,4,9,125.01,7.29,Cartão de Crédito,Cancelada,1125.09,1117.8
12064,56,42,2896,19,5,874.08,26.69,Cartão de Crédito,Cancelada,4370.4,4343.71
12065,93,28,701,3,9,639.28,42.51,Dinheiro,Concluída,5753.52,5711.01
12066,78,3,2127,1,7,427.23,49.2,Paypal,Cancelada,2990.61,2941.41
12067,76,22,1615,5,6,772.91,29.04,Cartão de Crédito,Concluída,4637.46,4608.42
12068,12,45,2816,2,5,898.61,34.76,MBWay,Concluída,4493.05,4458.29
12069,99,13,836,2,1,582.98,16.66,MBWay,Concluída,582.98,566.32
12070,45,47,1939,10,8,672.7,4.07,Dinheiro,Pendente,5381.6,5377.53
12071,7,37,3566,15,3,674.81,7.75,Dinheiro,Pendente,2024.43,2016.68
12072,93,36,3242,4,1,48.25,35.87,Paypal,Cancelada,48.25,12.38
12073,3,49,3006,20,6,420.48,33.98,Dinheiro,Concluída,2522.88,2488.9
12074,80,45,3149,1,6,585.04,3.13,Paypal,Pendente,3510.24,3507.11
12075,54,40,3017,16,1,261.84,47.54,Cartão de Crédito,Cancelada,261.84,214.3
12076,100,29,1777,12,8,780.46,14.65,Paypal,Concluída,6243.68,6229.03
12077,57,29,3229,5,6,276.29,34.49,Dinheiro,Cancelada,1657.74,1623.25
12078,71,27,3197,6,2,66.07,4.72,Paypal,Concluída,132.14,127.42
12079,53,20,2403,2,5,410.69,16.84,Dinheiro,Concluída,2053.45,2036.61
12080,39,10,3518,14,1,694.36,8.72,MBWay,Cancelada,694.36,685.64
12081,15,15,1327,1,4,255.69,23.14,MBWay,Pendente,1022.76,999.62
12082,51,44,2876,19,3,144.91,14.11,Paypal,Cancelada,434.73,420.62
12083,59,24,328,6,2,539.94,34.43,MBWay,Pendente,1079.88,1045.45
12084,67,30,2557,10,1,379.02,49.83,MBWay,Concluída,379.02,329.19
12085,83,4,149,12,6,457.12,14.97,Cartão de Crédito,Cancelada,2742.72,2727.75
12086,17,33,2878,4,3,804.56,35.04,Cartão de Crédito,Pendente,2413.68,2378.64
12087,22,31,432,7,4,59.94,5.23,Dinheiro,Cancelada,239.76,234.53
